#T	V1	I(V1)
1.615811229547895952e-02	-2.286577613145875532e+01	2.286577635967508397e-03
1.652194732640093963e-02	-6.543701293609883507e+00	6.543701358591106753e-04
1.675885424405108848e-02	4.169628260741923498e+00	-4.169628302886850785e-04
1.696165918860879224e-02	1.331765646575856543e+01	-1.331765659938863484e-03
1.716372294782066849e-02	2.235493204694498459e+01	-2.235493227093530034e-03
1.746334483226473847e-02	3.550146841533442199e+01	-3.550146877078565709e-03
1.782592574121841245e-02	5.079009813697848585e+01	-5.079009864528623817e-03
1.825050257640994586e-02	6.746880865291961982e+01	-6.746880932798659733e-03
1.873413166552434159e-02	8.434369016399226382e+01	-8.434369100774810959e-03
1.927826654105600432e-02	9.996278330077483076e+01	-9.996278430065778930e-03
1.988836307165698161e-02	1.124655449026700182e+02	-1.124655460274801878e-02
2.057865035069287099e-02	1.194473124433953188e+02	-1.194473136379159937e-02
2.138585366828514231e-02	1.174061836243376149e+02	-1.174061847983013177e-02
2.244964335979460213e-02	9.840348786265695935e+01	-9.840348884643272329e-03
2.322716381511477288e-02	7.436240784201201848e+01	-7.436240858527682317e-03
2.383706034173980332e-02	5.094090543578870722e+01	-5.094090594478899170e-03
2.433361246307324394e-02	2.983055547977327038e+01	-2.983055577763732338e-03
2.473423076098124618e-02	1.200301140533413502e+01	-1.200301152491574895e-03
2.502515497207951495e-02	-1.137967070384144685e+00	1.137967082218710880e-04
2.515695616305558754e-02	-7.096386844516249681e+00	7.096386915929376064e-04
2.528676620554349760e-02	-1.294774215221261393e+01	1.294774228214230338e-03
2.552795049736019534e-02	-2.372654029090098149e+01	2.372654052860793516e-03
2.583187451862404768e-02	-3.701926853375552895e+01	3.701926890438140237e-03
2.620179661171504609e-02	-5.252698074107476600e+01	5.252698126674982225e-03
2.663222788698426866e-02	-6.926789390842924377e+01	6.926789460148080266e-03
2.712222663989433818e-02	-8.608779674439139740e+01	8.608779760558326818e-03
2.767299201316804347e-02	-1.014723907220185595e+02	1.014723917369872094e-02
2.829070405663045365e-02	-1.135161298057871875e+02	1.135161309410936785e-02
2.899099097191880359e-02	-1.197369258955380218e+02	1.197369270929397531e-02
2.981502006854910847e-02	-1.164332404484151766e+02	1.164332416126349218e-02
3.093360798448056490e-02	-9.434693449116726072e+01	9.434693543435438215e-03
3.168099050450619986e-02	-7.000896535681123112e+01	7.000896605653183363e-03
3.226909225599418340e-02	-4.686384236835168338e+01	4.686384283657204532e-03
3.274782588786296494e-02	-2.627316598491665545e+01	2.627316624720616584e-03
3.313025353213406438e-02	-9.178141621609517742e+00	9.178141712939055785e-04
3.339582337050422262e-02	2.826721197345169578e+00	-2.826721226064586026e-04
3.357414654370624585e-02	1.087917457580732616e+01	-1.087917468504999863e-03
3.375087556136052019e-02	1.881125658605756712e+01	-1.881125677461686343e-03
3.403017744930227767e-02	3.116313222718161668e+01	-3.116313253925069235e-03
3.437284149561289914e-02	4.583178129651084021e+01	-4.583178175524706133e-03
3.477862835736399150e-02	6.219615175819400577e+01	-6.219615238054367404e-03
3.524376256843600452e-02	7.914554222846587095e+01	-7.914554302026194713e-03
3.576874049521383547e-02	9.533585339202309683e+01	-9.533585434565778130e-03
3.635730644606718215e-02	1.090365710464077580e+02	-1.090365721369628872e-02
3.702022047382370201e-02	1.180424512090586830e+02	-1.180424523895654866e-02
3.778429328901569684e-02	1.193114571922046281e+02	-1.193114583852701235e-02
3.873432097718428058e-02	1.072409297217159150e+02	-1.072409307939201778e-02
3.959208950873379512e-02	8.457225277927625484e+01	-8.457225362467526986e-03
4.026004428353737591e-02	6.069341801710110218e+01	-6.069341862364381959e-03
4.080009144260380444e-02	3.850931522997404954e+01	-3.850931561463710306e-03
4.124165808820150214e-02	1.914477539780851956e+01	-1.914477558880928881e-03
4.158340882226186502e-02	3.765877734293499035e+00	-3.765877771499254721e-04
4.178020436328876847e-02	-5.134756179522332431e+00	5.134756231321428895e-04
4.197467545313773168e-02	-1.390269819603691204e+01	1.390269833551408202e-03
4.219174682653389213e-02	-2.359923889512431217e+01	2.359923913155991242e-03
4.249722731860454406e-02	-3.696272507290983356e+01	3.696272544296879282e-03
4.286633308062320902e-02	-5.244031858938794244e+01	5.244031911419807374e-03
4.329688548388363478e-02	-6.919365659251046452e+01	6.919365728481831519e-03
4.378657168184799109e-02	-8.601459475405307842e+01	8.601459561451476124e-03
4.433705305406145797e-02	-1.014094183086046854e+02	1.014094193229424755e-02
4.495443301272809139e-02	-1.134729663064489529e+02	1.134729674413258345e-02
4.565429140893167981e-02	-1.197267513195767066e+02	1.197267525168757389e-02
4.647758334073276432e-02	-1.164780237874266078e+02	1.164780249520964289e-02
4.759360572590942001e-02	-9.453306587979901110e+01	9.453306682484683213e-03
4.834231893924811896e-02	-7.020496142113172766e+01	7.020496212281431350e-03
4.893137525942291982e-02	-4.704634243736775545e+01	4.704634290741190744e-03
4.941090700172426353e-02	-2.643141300695480211e+01	2.643141327082841174e-03
4.979416780651005348e-02	-9.302287218167700544e+00	9.302287310737232182e-04
5.006094890606256620e-02	2.757020941116373969e+00	-2.757020969137303069e-04
5.023780132197092074e-02	1.074347407780197372e+01	-1.074347418568917176e-03
5.041302902980799444e-02	1.860958143094139317e+01	-1.860958161748256512e-03
5.069112390772635701e-02	3.091316211197293029e+01	-3.091316242154403936e-03
5.103258956638018901e-02	4.554236339127958644e+01	-4.554236384712057918e-03
5.143725359798797386e-02	6.188475772748851966e+01	-6.188475834672644074e-03
5.190129037271169060e-02	7.883431085543280403e+01	-7.883431164411610834e-03
5.242514379187305368e-02	9.505316435797979580e+01	-9.505316530879047085e-03
5.301246562985548194e-02	1.088181569326403206e+02	-1.088181580210115934e-02
5.367383727839371982e-02	1.179348241046219385e+02	-1.179348252840561710e-02
5.443559327479764731e-02	1.193838179918286926e+02	-1.193838191856189460e-02
5.538032141738965380e-02	1.076571834466237618e+02	-1.076571845229952820e-02
5.624439772359067502e-02	8.503183422242901202e+01	-8.503183507242398353e-03
5.691536814349068552e-02	6.113552583017055042e+01	-6.113552644113688997e-03
5.745747669007568448e-02	3.890675239619797310e+01	-3.890675278483433051e-03
5.790084049449250453e-02	1.947894201058282349e+01	-1.947894220492703233e-03
5.824466761928489417e-02	4.010395498172941053e+00	-4.010395537822323718e-04
5.844565535237657150e-02	-5.079810054754753779e+00	5.079810106002834690e-04
5.864431900238051276e-02	-1.403645353912401106e+01	1.403645367994025466e-03
5.886064888256620914e-02	-2.369838230282735481e+01	2.369838254025273018e-03
5.916686665393212918e-02	-3.709064362832874906e+01	3.709064399966832855e-03
5.953648986538862681e-02	-5.258228823120475681e+01	5.258228875743273245e-03
5.996758796601237007e-02	-6.934274410704560410e+01	6.934274480084551794e-03
6.045779212625088106e-02	-8.615811546549994659e+01	8.615811632739469456e-03
6.100882368886614143e-02	-1.015326783777030926e+02	1.015326793932743235e-02
6.162683837522887204e-02	-1.135571547517999562e+02	1.135571558875162097e-02
6.232753986335245328e-02	-1.197464649824385674e+02	1.197464661799351945e-02
6.315227659289215922e-02	-1.163901632569509843e+02	1.163901644207392463e-02
6.427333838014115397e-02	-9.416783047000757279e+01	9.416783141140278035e-03
6.501944576900797745e-02	-6.982064434406034081e+01	6.982064504189722590e-03
6.560663248697942707e-02	-4.668858102170667479e+01	4.668858148817414677e-03
6.608459949401242206e-02	-2.612128570996007326e+01	2.612128597073065488e-03
6.646622517742280245e-02	-9.059132297046410542e+00	9.059132387185826057e-04
6.673062399572049497e-02	2.893081063606444570e+00	-2.893081092989453307e-04
6.691032485965467402e-02	1.100734226226724033e+01	-1.100734237279155222e-03
6.708846171163587724e-02	1.900124661283100025e+01	-1.900124680329007970e-03
6.736889512762719856e-02	3.139829290852251731e+01	-3.139829322294296517e-03
6.771268108082782733e-02	4.610366563839630771e+01	-4.610366609985093976e-03
6.811951989059193691e-02	6.248831241272177550e+01	-6.248831303799239067e-03
6.858568300095232995e-02	7.943712684500901844e+01	-7.943712763971997118e-03
6.911171639606421280e-02	9.560014307699165670e+01	-9.560014403326794197e-03
6.970145198146150689e-02	1.092399188324590256e+02	-1.092399199250459335e-02
7.036581977920867981e-02	1.181410085885675016e+02	-1.181410097700578282e-02
7.113208658496816827e-02	1.192397093690940153e+02	-1.192397105614395603e-02
7.208719636616599258e-02	1.068413303994564529e+02	-1.068413314676616883e-02
7.293912698836448050e-02	8.413130277098271392e+01	-8.413130361197066615e-03
7.360422884236011987e-02	6.026943172745031063e+01	-6.026943232975216259e-03
7.414230939109961449e-02	3.812842776953724666e+01	-3.812842815039102929e-03
7.458214907418607431e-02	1.882504896137611894e+01	-1.882504914917936022e-03
7.492189368733499777e-02	3.532935761190384216e+00	-3.532935796066777778e-04
7.511452523469518139e-02	-5.179390074763587037e+00	5.179390127009081716e-04
7.530483311850316719e-02	-1.375999185887181575e+01	1.375999199692189796e-03
7.552249502307965823e-02	-2.348456268714933870e+01	2.348456292243834669e-03
7.582716336831563098e-02	-3.681647784341336660e+01	3.681647821200994056e-03
7.619566992647432147e-02	-5.227763957251771387e+01	5.227764009570144352e-03
7.662560076667389308e-02	-6.902286418436290205e+01	6.902286487496318151e-03
7.711469289453178055e-02	-8.585001405331085778e+01	8.585001491212745917e-03
7.766454439232434170e-02	-1.012678742123526661e+02	1.012678752252757670e-02
7.828119837157729299e-02	-1.133759603366479070e+02	1.133759614705558659e-02
7.898009420351304044e-02	-1.197032918152371508e+02	1.197032930123027687e-02
7.980174222943754725e-02	-1.165771427542674132e+02	1.165771439199300361e-02
8.091210630402219384e-02	-9.494490766425207084e+01	9.494490861342030213e-03
8.166378365146227669e-02	-7.063970425910744666e+01	7.063970496513863155e-03
8.225496561263201389e-02	-4.745149998918062551e+01	4.745150046327700419e-03
8.273626863143113130e-02	-2.678306767571497105e+01	2.678306794310541042e-03
8.312137220169822649e-02	-9.578694439581919795e+00	9.578694534915607912e-04
8.339081355601526968e-02	2.600140510475298150e+00	-2.600140536927452719e-04
8.356426137553238376e-02	1.043374717232719284e+01	-1.043374727711719567e-03
8.373601981965109187e-02	1.814721600998614193e+01	-1.814721619190394746e-03
8.401132397745232627e-02	3.033870332124391211e+01	-3.033870362507097400e-03
8.435001232058543519e-02	4.487562161829939100e+01	-4.487562206747400077e-03
8.475207742708446013e-02	6.116584418943610046e+01	-6.116584480148647834e-03
8.521357713569123471e-02	7.811399996700261283e+01	-7.811400074848515868e-03
8.573483585563723697e-02	9.439659418452077944e+01	-9.439659512876891548e-03
8.631929491049999958e-02	1.083073216472408831e+02	-1.083073227305079295e-02
8.697713275765514562e-02	1.176762484256788355e+02	-1.176762496025323367e-02
8.773362214814600657e-02	1.195348845535119295e+02	-1.195348857488189032e-02
8.866654989767198958e-02	1.085814953718978728e+02	-1.085814964575198931e-02
8.954555514244885717e-02	8.605264481544783450e+01	-8.605264567565461264e-03
9.022338889520251093e-02	6.211808980722102547e+01	-6.211809042801537048e-03
9.077012176598751869e-02	3.979091735847939049e+01	-3.979091775595837259e-03
9.121746719472144382e-02	2.022431728894463276e+01	-2.022431749074321550e-03
9.156585423740232210e-02	4.559549027403808630e+00	-4.559549072544616128e-04
9.177567894281354888e-02	-4.930211113978177906e+00	4.930211163730148028e-04
9.198318384224216104e-02	-1.428494450470026678e+01	1.428494464800149312e-03
9.219743999957383251e-02	-2.385170784818089018e+01	2.385170808713920742e-03
9.250494726581962035e-02	-3.729482974574939647e+01	3.729483011913078180e-03
9.287537229726995636e-02	-5.280782474099016355e+01	5.280782526947289980e-03
9.330735122694569506e-02	-6.957994105143099262e+01	6.957994174760243934e-03
9.379837685486996923e-02	-8.638613229181201802e+01	8.638613315598583572e-03
9.435028431387099124e-02	-1.017281752107195274e+02	1.017281762282447495e-02
9.496931049854281937e-02	-1.136901263246791984e+02	1.136901274617234739e-02
9.567135867118860271e-02	-1.197763480426693974e+02	1.197763492404632646e-02
9.649841276205405050e-02	-1.162478156918357541e+02	1.162478168541982056e-02
9.762769124556681943e-02	-9.357547797395342570e+01	9.357547890942235699e-03
9.836961857884267413e-02	-6.919966646205205052e+01	6.919966715367745561e-03
9.895380261594326210e-02	-4.611130761285424029e+01	4.611130807354812955e-03
9.942924313915633971e-02	-2.562165268334484125e+01	2.562165293911863526e-03
9.980821424494212835e-02	-8.668625991277503218e+00	8.668626077511810144e-04
1.000686999365177909e-01	3.107564470093228337e+00	-3.107564501621091178e-04
1.002527126162002791e-01	1.141516292042106073e+01	-1.141516303502340852e-03
1.004352659296341294e-01	1.960271920361563858e+01	-1.960271940008911831e-03
1.007192471354375618e-01	3.214072638963385486e+01	-3.214072671147785026e-03
1.010665411144871795e-01	4.695961319195488670e+01	-4.695961366196768454e-03
1.014766740700790426e-01	6.340577203539136519e+01	-6.340577266983441450e-03
1.019460638884258918e-01	8.035010201194279489e+01	-8.035010281578046018e-03
1.024754148745897486e-01	9.642414128640282911e+01	-9.642414225091490779e-03
1.030688390701720997e-01	1.098685004018103655e+02	-1.098685015006778225e-02
1.037378155411348285e-01	1.184351222417866296e+02	-1.184351234262115242e-02
1.045111049501302181e-01	1.189897566225222363e+02	-1.189897578123604721e-02
1.054829169788191606e-01	1.055269260764842869e+02	-1.055269271315358026e-02
1.063169733960132729e-01	8.268360108801704200e+01	-8.268360191452302568e-03
1.069729662609299192e-01	5.887912347971609961e+01	-5.887912406811160633e-03
1.075046614536578765e-01	3.688142413701961431e+01	-3.688142450540213366e-03
1.079388125812877214e-01	1.778197002452839470e+01	-1.778197020189996834e-03
1.082718724126477822e-01	2.780177771255893049e+00	-2.780177798604952237e-04
1.084496601640016350e-01	-5.260815203998441270e+00	5.260815257058435151e-04
1.086251375125343449e-01	-1.317430066530598509e+01	1.317430079749908793e-03
1.088437931469881659e-01	-2.295039103874203690e+01	2.295039126869005339e-03
1.091449174672624450e-01	-3.614504875654751714e+01	3.614504911843025720e-03
1.095106133605924237e-01	-5.152754590401777790e+01	5.152754641970225952e-03
1.099376988517458686e-01	-6.823482223973284988e+01	6.823482292245444496e-03
1.104240457441414552e-01	-8.508853263151499391e+01	8.508853348272003500e-03
1.109709970950648744e-01	-1.006102716477631844e+02	1.006102726541137707e-02
1.115843181238290321e-01	-1.129207755630316541e+02	1.129207766923929872e-02
1.122788175534121941e-01	-1.195830699899552627e+02	1.195830711858242475e-02
1.130930324251527563e-01	-1.170135126343518408e+02	1.170135138043855612e-02
1.141787590041673239e-01	-9.675948700530358337e+01	9.675948797262676204e-03
1.149438062559422630e-01	-7.257488827296609202e+01	7.257488899835442576e-03
1.155445967657459522e-01	-4.926088226984064988e+01	4.926088276203391229e-03
1.160338052397628106e-01	-2.835913627112332236e+01	2.835913655427573996e-03
1.164270290502573135e-01	-1.082620990130499727e+01	1.082621000911429326e-03
1.167079058391806701e-01	1.865541059026791348e+00	-1.865541078133122767e-04
1.168632459675852803e-01	8.884900066037248578e+00	-8.884900155339068694e-04
1.170166700860196668e-01	1.578787643434160870e+01	-1.578787659266740924e-03
1.172771735288252043e-01	2.737549035990814517e+01	-2.737549063410564271e-03
1.176009736873725314e-01	4.139849788622900206e+01	-4.139849830063753108e-03
1.179891846585177095e-01	5.738120702067316614e+01	-5.738120759488509609e-03
1.184372279426755409e-01	7.428160817282940798e+01	-7.428160891600005256e-03
1.189448352645726958e-01	9.085095835540934672e+01	-9.085095926421721951e-03
1.195144064361866459e-01	1.054692233676150579e+02	-1.054692244225223334e-02
1.201541954302522142e-01	1.160883880359101852e+02	-1.160883891969109911e-02
1.208846328211551635e-01	1.199775598368557752e+02	-1.199775610366209284e-02
1.217636315336103059e-01	1.126953107715883817e+02	-1.126953118983862329e-02
1.227649193537549976e-01	8.956556398290935306e+01	-8.956556487825824073e-03
1.234711198010843974e-01	6.539850503445038044e+01	-6.539850568805774880e-03
1.240346671763439268e-01	4.271304110359211847e+01	-4.271304153029511011e-03
1.244950709426326102e-01	2.270475442239860442e+01	-2.270475464900440724e-03
1.248579930687249151e-01	6.421173978613824218e+00	-6.421174042369949975e-04
1.250933972818695783e-01	-4.224320520403153090e+00	4.224320563095187715e-04
1.252970751703103014e-01	-1.341128712784845511e+01	1.341128726241460657e-03
1.255000611346054618e-01	-2.248847442118871598e+01	2.248847464651454898e-03
1.258004204741415555e-01	-3.566315258567460234e+01	3.566315294274230007e-03
1.261637141887416713e-01	-5.097262836909182226e+01	5.097262887922475103e-03
1.265889682438407771e-01	-6.766069017768491278e+01	6.766069085467001955e-03
1.270732688771707974e-01	-8.453025429951136971e+01	8.453025514513235264e-03
1.276181070378896998e-01	-1.001253429945870153e+02	1.001253439960944625e-02
1.282290066961035147e-01	-1.125804552922050021e+02	1.125804564181632876e-02
1.289203414554784544e-01	-1.194829660027865970e+02	1.194829671976621946e-02
1.297292778084113418e-01	-1.173109341906677940e+02	1.173109353636775029e-02
1.307983793966116526e-01	-9.800303617976206283e+01	9.800303715953086539e-03
1.315728388315722530e-01	-7.392340389867457873e+01	7.392340463754832995e-03
1.321804772604575906e-01	-5.052751032000308129e+01	5.052751082486841433e-03
1.326752213620653875e-01	-2.946778509452276751e+01	2.946778538875904994e-03
1.330740321099203871e-01	-1.171183732285216728e+01	1.171183743952166267e-03
1.333625299786403151e-01	1.320798446455039965e+00	-1.320798460117629308e-04
1.335010252904013373e-01	7.581153298173261668e+00	-7.581153374434242923e-04
1.336375301802526505e-01	1.373139707494483019e+01	-1.373139721271045494e-03
1.338842357717391074e-01	2.474346253153166231e+01	-2.474346277940736062e-03
1.341938955638280195e-01	3.825158247323446403e+01	-3.825158285618166214e-03
1.345690705833242351e-01	5.390316963789157256e+01	-5.390317017732625636e-03
1.350045448029110473e-01	7.070046220903262224e+01	-7.070046291640570170e-03
1.354995575144005704e-01	8.746253109919848612e+01	-8.746253197413258323e-03
1.360556350263093794e-01	1.026455735694992626e+02	-1.026455745961923037e-02
1.366795070576954929e-01	1.143049476424779130e+02	-1.143049487856638742e-02
1.373880332779201241e-01	1.198931124968298576e+02	-1.198931136957822469e-02
1.382264131757698911e-01	1.155283781217669201e+02	-1.155283792769253200e-02
1.393984510217781969e-01	9.055615992537026671e+01	-9.055616083063110916e-03
1.401199540664206933e-01	6.607341080912402731e+01	-6.607341146948022409e-03
1.406893315940645484e-01	4.322001098722320478e+01	-4.322001141899848436e-03
1.411520677247116995e-01	2.313415628110238487e+01	-2.313415651200064881e-03
1.415174128847550838e-01	6.748519719556740348e+00	-6.748519786588240855e-04
1.417567911082683596e-01	-4.076349305325562611e+00	4.076349346539775119e-04
1.419580883976467311e-01	-1.315710356180443874e+01	1.315710369382697923e-03
1.421585641574021619e-01	-2.212559711437394938e+01	2.212559733607314012e-03
1.424569155725168290e-01	-3.522353134963783106e+01	3.522353170230794941e-03
1.428182665354087721e-01	-5.047595865294848494e+01	5.047595915811746090e-03
1.432416756556701976e-01	-6.713820802304252311e+01	6.713820869480226217e-03
1.437241476895769199e-01	-8.402181365889703102e+01	8.402181449943736669e-03
1.442670721452505023e-01	-9.968172174171040467e+01	9.968172273878228226e-03
1.448757886145036200e-01	-1.122658893351742506e+02	1.122658904579919639e-02
1.455642806089165742e-01	-1.193832404204488427e+02	1.193832416143291927e-02
1.463685289065187189e-01	-1.175657525946282647e+02	1.175657537701926478e-02
1.474234194972673662e-01	-9.907763615193024975e+01	9.907763714244921874e-03
1.482061091912787176e-01	-7.510761757960365514e+01	7.510761833032470608e-03
1.488198724147097030e-01	-5.164385606438853671e+01	5.164385658041763076e-03
1.493195012002749567e-01	-3.044846981236833372e+01	3.044847011641404685e-03
1.497231762723467696e-01	-1.250049100706005056e+01	1.250049113161471551e-03
1.500181623845240064e-01	8.216404985211362977e-01	-8.216405071905339569e-05
1.501364338086114136e-01	6.169399070893340387e+00	-6.169399133038658539e-04
1.502527552457353643e-01	1.141708268826231887e+01	-1.141708280288409195e-03
1.504826559028854538e-01	2.171455203708633164e+01	-2.171455225467672830e-03
1.507747093736218902e-01	3.455090566156176379e+01	-3.455090600750499331e-03
1.511338266562426147e-01	4.974538006052335959e+01	-4.974538055838919996e-03
1.515539184861984801e-01	6.634528772482394743e+01	-6.634528838865508087e-03
1.520337025375471385e-01	8.325042678436965105e+01	-8.325042761720035517e-03
1.525737438963489234e-01	9.900518017729643816e+01	-9.900518116760525372e-03
1.531791905139716081e-01	1.117805006444881570e+02	-1.117805017624581496e-02
1.538634375084552142e-01	1.192167824405054972e+02	-1.192167836327256980e-02
1.546607782010505638e-01	1.179240957231682216e+02	-1.179240969023243914e-02
1.556956028527118896e-01	1.006119166642528029e+02	-1.006119176701221647e-02
1.564899771468350465e-01	7.683970047522676339e+01	-7.683970124327505792e-03
1.571128957934195547e-01	5.328389223836800426e+01	-5.328389277079933865e-03
1.576197172383850265e-01	3.189521925414976522e+01	-3.189521957266551900e-03
1.580304475830767719e-01	1.367247237876323140e+01	-1.367247251503705919e-03
1.583346221781432028e-01	-5.830596326820547404e-02	5.830596430319371753e-06
1.583838624211826585e-01	-2.285743839042534642e+00	2.285743862352766689e-04
1.584320357375881838e-01	-4.464161242298419374e+00	4.464161287391646632e-04
1.585283823703992623e-01	-8.815861100550721474e+00	8.815861189161059786e-04
1.587210756360213915e-01	-1.747864790141999691e+01	1.747864807665387493e-03
1.589908865812285077e-01	-2.944328233974758291e+01	2.944328263461990034e-03
1.593257252660338075e-01	-4.385475379335072432e+01	4.385475423231957083e-03
1.597232281480306104e-01	-6.003940591268553106e+01	6.003940651347260127e-03
1.601807964022141373e-01	-7.698231423102357951e+01	7.698231500119428333e-03
1.606980060080555883e-01	-9.335882822870139819e+01	9.335882916257538799e-03
1.612780211378701256e-01	-1.074903059212129079e+02	1.074903069963175327e-02
1.619304027099043863e-01	-1.172439957231447494e+02	1.172439968956821496e-02
1.626788732085291123e-01	-1.197272658605773188e+02	1.197272670578188904e-02
1.635944543149851771e-01	-1.099297821352935784e+02	1.099297832344084749e-02
1.645039856085667718e-01	-8.735270954338305671e+01	8.735271041659662880e-03
1.651913125416623329e-01	-6.335506750407111554e+01	6.335506813723703300e-03
1.657440793162872905e-01	-4.090045956980390685e+01	4.090045997838081746e-03
1.661963964661974380e-01	-2.116325135312099803e+01	2.116325156430847940e-03
1.665503952950958821e-01	-5.258308704554875312e+00	5.258308756684407790e-04
1.667705061101059372e-01	4.696386037975170957e+00	-4.696386085389992805e-04
1.669883073994510025e-01	1.451505383683129757e+01	-1.451505398243248994e-03
1.671991982762814632e-01	2.392965808074622913e+01	-2.392965832048499913e-03
1.675077512042481842e-01	3.741537441316852153e+01	-3.741537478775420859e-03
1.678785953714554413e-01	5.293871672250070759e+01	-5.293871725229312708e-03
1.683111206978974428e-01	6.971880502054651174e+01	-6.971880571810522287e-03
1.688026205516915401e-01	8.651927406126057463e+01	-8.651927492676628889e-03
1.693550405201530717e-01	1.018421398825085902e+02	-1.018421409011717807e-02
1.699746587029330458e-01	1.137673181223748600e+02	-1.137673192601911833e-02
1.706774975438993536e-01	1.197929749089497165e+02	-1.197929761069077732e-02
1.715059174331384217e-01	1.161631163011885377e+02	-1.161631174627037431e-02
1.726401181210797664e-01	9.322250938795978925e+01	-9.322251031989631578e-03
1.733795819234373037e-01	6.883094022633891029e+01	-6.883094091427717151e-03
1.739619933347616720e-01	4.576899726822121295e+01	-4.576899772549038355e-03
1.744359345341681966e-01	2.532584040937915049e+01	-2.532584066219567207e-03
1.748133217945897488e-01	8.438153633035296863e+00	-8.438153716963735880e-04
1.750714447051169576e-01	-3.231691547682881804e+00	3.231691580450908987e-04
1.752578612568644889e-01	-1.164700404831244285e+01	1.164700416523422157e-03
1.754428842369459285e-01	-1.994265245328836045e+01	1.994265265315986035e-03
1.757288482160378473e-01	-3.255898826570670224e+01	3.255898859173397917e-03
1.760780964199681053e-01	-4.744022670676864806e+01	4.744022718158570455e-03
1.764900676777121646e-01	-6.391938562726893025e+01	6.391938626684801061e-03
1.769612613595041573e-01	-8.085942451305542988e+01	8.085942532198346633e-03
1.774924720896778330e-01	-9.688147565016089402e+01	9.688147661924507645e-03
1.780879722092399975e-01	-1.102137312139082752e+02	1.102137323162239238e-02
1.787595587137022213e-01	-1.185894775170117867e+02	1.185894787029776430e-02
1.795368717616451781e-01	-1.188332085992564942e+02	1.188332097875237706e-02
1.805185691891486588e-01	-1.047495309397391026e+02	1.047495319870122947e-02
1.813428895054772505e-01	-8.182997913548780389e+01	8.182997995345362569e-03
1.819936807777655374e-01	-5.806079067534143689e+01	5.806079125555285367e-03
1.825216576510785838e-01	-3.614899794284382040e+01	3.614899830390026249e-03
1.829524405433991807e-01	-1.717202990050406797e+01	1.717203007177686008e-03
1.832814852679958972e-01	-2.345401864227253164e+00	2.345401887227589516e-04
1.834494463398720077e-01	5.251151311366137442e+00	-5.251151364328530144e-04
1.836151160017178430e-01	1.272358570339143213e+01	-1.272358583107849675e-03
1.838335349048363931e-01	2.249471504488588280e+01	-2.249471527027654006e-03
1.841317500755936254e-01	3.557659137329928001e+01	-3.557659172949903005e-03
1.844950172611336536e-01	5.088946446390136913e+01	-5.088946497320524613e-03
1.849196892097295652e-01	6.756305373716854490e+01	-6.756305441317510090e-03
1.854036936121301327e-01	8.443680870177473707e+01	-8.443680954646407347e-03
1.859481805119520825e-01	1.000439815815881417e+02	-1.000439825822800090e-02
1.865586819436648447e-01	1.125230607076817080e+02	-1.125230618330690970e-02
1.872494902429531760e-01	1.194652633272125257e+02	-1.194652645219093645e-02
